time,amplitude
6416.848538838,970.0
6416.86847004,970.0
6416.8889627,846.0
6416.90923842,675.0
6416.930182104,559.0
6416.950629104,424.0
6416.970764821,333.0
6416.991408812,289.0
6417.007507694,285.0
6417.028079513,316.0
6417.048459807,355.0
6417.069030796,403.0
6417.08966914,452.0
6417.110319952,492.0
6417.130710698,506.0
6417.151418637,504.0
6417.1713127,484.0
6417.192135622,455.0
6417.212851256,424.0
6417.232769666,390.0
6417.253796749,368.0
6417.273952887,350.0
6417.290240294,342.0
6417.310953644,358.0
6417.331226443,355.0
6417.351646959,357.0
6417.371976609,355.0
6417.392591872,357.0
6417.413243214,363.0
6417.434037364,396.0
6417.45421751,490.0
6417.474484665,648.0
6417.495215097,808.0
6417.495386567,909.2014990800251
6417.495806643,956.9001879293946
6417.515387991,970.0
6417.535968814,970.0
6417.556385158,970.0
6417.577149476,970.0
6417.597823095,970.0
6417.613710837,970.0
6417.63413426,957.0
6417.654669169,787.0
6417.675136051,634.0
6417.696474729,497.0
6417.716218072,383.0
6417.736541575,313.0
6417.757244351,279.0
6417.777764092,285.0
6417.798573715,315.0
6417.818436284,367.0
6417.839064539,416.0
6417.859726365,459.0
6417.879993016,491.0
6417.900836071,499.0
6417.917050932,488.0
6417.937410305,469.0
6417.957794203,436.0
6417.979390702,398.0
6417.999232582,366.0
6418.019721514,349.0
6418.039912488,340.0
6418.060660738,339.0
6418.081381055,345.0
6418.101325184,339.0
6418.121714827,339.0
6418.142023311,333.0
6418.162780904,345.0
6418.18316549,389.0
6418.203568248,486.0
6418.219819524,652.0
6418.224158809,735.2396669541321
6418.224330254,769.404770570552
6418.244323376,841.0
6418.261070903,970.0
6418.281909051,970.0
6418.302018809,971.0
6418.322282405,970.0
6418.342719479,970.0
6418.363192257,970.0
6418.383903402,899.0
6418.404474954,720.0
6418.424713211,591.0
6418.445206585,442.0
6418.466168856,343.0
6418.486099589,283.0
6418.506897116,265.0
6418.527143122,281.0
6418.543426158,328.0
6418.564473514,388.0
6418.584360658,437.0
6418.604940886,472.0
6418.625886959,490.0
6418.646956373,491.0
6418.667635527,475.0
6418.686929583,450.0
6418.707381621,420.0
6418.728420071,392.0
6418.748857284,365.0
6418.768910651,350.0
6418.789180314,338.0
6418.809574753,329.0
6418.826029884,330.0
6418.84743639,345.0
6418.867108597,342.0
6418.887667794,341.0
6418.90864971,358.0
6418.928792029,429.0
6418.948918511,571.0
6418.96977133,731.0
6418.969864675,829.7333308631182
6418.969940971,880.8424637470921
6418.990103927,922.0
6419.010382322,970.0
6419.031395132,970.0
6419.051277951,970.0
6419.072486861,970.0
6419.092325064,970.0
6419.113211764,925.0
6419.13387789,749.0
6419.150175127,606.0
6419.17007509,487.0
6419.190787712,370.0
6419.211063922,287.0
6419.231906854,251.0
6419.251959468,261.0
6419.272800556,299.0
6419.29298243,358.0
6419.313423086,421.0
6419.334188495,467.0
6419.354990393,495.0
6419.374925695,501.0
6419.395517227,490.0
6419.416370521,463.0
6419.436213531,428.0
6419.452882303,394.0
6419.473385156,373.0
6419.493659774,351.0
6419.514423561,336.0
6419.534805054,325.0
6419.555211456,328.0
6419.57565439,335.0
6419.596382753,340.0
6419.616635429,350.0
6419.637065886,369.0
6419.657445655,432.0
6419.67854976,552.0
6419.698659319,702.0
6419.698810832,788.5864334921524
6419.698941875,832.2661047494692
6419.718909958,888.0
6419.739414667,970.0
6419.759874409,970.0
6419.780774787,970.0
6419.796969134,970.0
6419.817731639,970.0
6419.837735611,970.0
6419.858112481,860.0
6419.878898149,682.0
6419.899334532,550.0
6419.920230121,421.0
6419.940380959,321.0
6419.96060905,264.0
6419.981224156,247.0
6420.001515699,275.0
6420.022026569,331.0
6420.042516089,386.0
6420.06301462,437.0
6420.079341966,476.0
6420.100191706,502.0
6420.120367359,492.0
6420.141019492,464.0
6420.161603296,429.0
6420.182404251,396.0
6420.202446757,365.0
6420.222794915,345.0
6420.243837922,330.0
6420.263925529,322.0
6420.284276829,317.0
6420.305072567,315.0
6420.325098258,324.0
6420.345716717,330.0
6420.3619664,333.0
6420.382422702,372.0
6420.403371745,440.0
6420.423575424,567.0
6420.444335488,723.0
6420.444446862,817.9248982521447
6420.444537274,866.5029078481517
6420.464955325,912.0
6420.484800019,970.0
6420.505270648,970.0
6420.526010966,970.0
6420.546745687,970.0
6420.566944599,970.0
6420.587459046,959.0
6420.607961265,785.0
6420.628221804,626.0
6420.650525717,505.0
6420.669391073,379.0
6420.686009508,295.0
6420.705973038,261.0
6420.726519529,250.0
6420.74755158,277.0
6420.76886869,322.0
6420.788212944,373.0
6420.80886242,423.0
6420.828797744,459.0
6420.849557215,476.0
6420.87030041,470.0
6420.890279982,445.0
6420.910874647,416.0
6420.931395532,387.0
6420.951689871,361.0
6420.972164503,343.0
6420.988794977,328.0
6421.009288648,331.0
6421.029888904,327.0
6421.050848321,326.0
6421.070470549,323.0
6421.091294535,324.0
6421.11166979,328.0
6421.132721645,330.0
6421.15239342,355.0
6421.173059989,415.0
6421.193626591,539.0
6421.214029117,695.0
6421.21424339,782.1115420596624
6421.214350334,822.113358647161
6421.234706637,879.0
6421.255053784,970.0
6421.276134185,970.0
6421.295669111,970.0
6421.316103897,970.0
6421.332621487,970.0
6421.353408407,919.0
6421.373702775,746.0
6421.394085792,595.0
6421.414895625,454.0
6421.435381064,338.0
6421.455995243,258.0
6421.476291092,224.0
6421.496684622,228.0
6421.517120245,273.0
6421.537564562,332.0
6421.55790061,393.0
6421.578584776,451.0
6421.599821005,490.0
6421.615471081,509.0
6421.636639609,508.0
6421.656355169,478.0
6421.67693282,442.0
6421.697284002,404.0
6421.717820642,360.0
6421.738607608,332.0
6421.758605522,311.0
6421.779576668,304.0
6421.799533487,309.0
6421.820133286,319.0
6421.840551809,332.0
6421.860984619,340.0
6421.881954084,346.0
6421.898148584,353.0
6421.918315184,406.0
6421.939019591,499.0
6421.959317759,657.0
6421.959426267,717.6550632625424
6421.963274812,731.4796832255972
6421.980013365,808.0
6422.000235807,970.0
6422.020689902,970.0
6422.041416077,970.0
6422.061906255,970.0
6422.082149,970.0
6422.102916626,970.0
6422.123077949,821.0
6422.143751935,648.0
6422.164072434,524.0
6422.184519621,392.0
6422.205031997,297.0
6422.221489929,240.0
6422.24209593,237.0
6422.262588251,262.0
6422.282851912,319.0
6422.304506094,382.0
6422.32379051,435.0
6422.344268561,473.0
6422.365250318,491.0
6422.385195134,486.0
6422.405852892,471.0
6422.426437871,440.0
6422.447113574,410.0
6422.467099601,376.0
6422.487641188,346.0
6422.508308502,325.0
6422.524784026,315.0
6422.545031615,322.0
6422.565638286,324.0
6422.586705416,327.0
6422.606354772,330.0
6422.626900855,339.0
6422.647927183,337.0
6422.668456949,330.0
6422.68831048,346.0
6422.708898231,408.0
6422.729534751,521.0
6422.750360014,680.0
6422.750554502,758.410322852502
6422.750638267,790.2392115644961
6422.7705139,854.0
6422.790801829,970.0
6422.811129216,970.0
6422.831840536,970.0
6422.848411881,970.0
6422.868479196,970.0
6422.889177188,970.0
6422.909449391,818.0
6422.930478492,642.0
6422.950636773,518.0
6422.971003402,393.0
6422.991619064,299.0
6423.012177452,249.0
6423.032720414,239.0
6423.053057941,261.0
6423.073503538,307.0
6423.09377477,365.0
6423.114468312,428.0
6423.135550462,468.0
6423.152288835,489.0
6423.171556875,497.0
6423.192370192,474.0
6423.212654057,435.0
6423.233459151,404.0
6423.254020523,374.0
6423.273963508,345.0
6423.294697974,326.0
6423.315182372,313.0
6423.335452126,307.0
6423.35615796,304.0
6423.37649943,310.0
6423.397496072,315.0
6423.417898541,324.0
6423.434547646,335.0
6423.454293956,356.0
6423.475099221,363.0
6423.495146882,392.0
6423.516178756,473.0
6423.536304534,612.0
6423.556684842,765.0
6423.556940982,873.1550609039928
6423.557010166,931.6125549406339
6423.577092343,958.0
6423.597891965,970.0
6423.617992293,970.0
6423.638526139,970.0
6423.659249115,970.0
6423.679875269,970.0
6423.7000864,803.0
6423.720814827,634.0
6423.740904511,523.0
6423.757438825,401.0
6423.777735069,319.0
6423.798657205,259.0
6423.818945397,237.0
6423.839252479,256.0
6423.859683414,297.0
6423.88023814,358.0
6423.901108287,409.0
6423.921079132,466.0
6423.941866552,495.0
6423.962101991,500.0
6423.982792658,475.0
6424.003531354,446.0
6424.023649195,421.0
6424.044559439,391.0
6424.06038366,367.0
6424.080958596,349.0
6424.102160107,332.0
6424.122074514,322.0
6424.142555157,321.0
6424.162930493,322.0
6424.183499629,333.0
6424.203682053,333.0
6424.224521192,343.0
6424.244676886,354.0
6424.265404597,381.0
6424.285736287,442.0
6424.30607922,566.0
6424.326651258,710.0
6424.326780253,798.329922837085
6424.326909468,848.5073985057257
6424.347449729,902.0
6424.368130014,970.0
6424.384067617,970.0
6424.404389826,970.0
6424.425112642,970.0
6424.445602714,970.0
6424.46643141,854.0
6424.48664621,686.0
6424.50677899,559.0
6424.527519314,429.0
6424.547943469,323.0
6424.568589354,259.0
6424.588832521,235.0
6424.609688062,242.0
6424.629732705,287.0
6424.650103946,340.0
6424.670601149,412.0
6424.687241,467.0
6424.70752114,506.0
6424.728003751,512.0
6424.748719104,492.0
6424.769562277,461.0
6424.789665278,431.0
6424.810105542,400.0
6424.830414151,373.0
6424.851389037,346.0
6424.871331588,327.0
6424.892064431,320.0
6424.912343887,329.0
6424.933156143,338.0
6424.953238391,347.0
6424.969701328,350.0
6424.990063289,364.0
6425.010562134,373.0
6425.03103992,436.0
6425.051978605,556.0
6425.072249866,710.0
6425.07245107,801.7162048017441
6425.072790034,848.9494346332417
6425.092642154,900.0
6425.112988809,970.0
6425.134317603,970.0
6425.154267269,970.0
6425.174639876,970.0
6425.195250824,970.0
6425.215486096,909.0
6425.236076749,739.0
6425.256457849,608.0
6425.276973917,471.0
6425.293459796,368.0
6425.313929055,305.0
6425.334146319,265.0
6425.354863448,262.0
6425.375338978,290.0
6425.395651646,338.0
6425.416196988,390.0
6425.436503811,445.0
6425.457181585,478.0
6425.477497133,498.0
6425.498016544,499.0
6425.519214799,474.0
6425.539185512,444.0
6425.559619658,409.0
6425.580121771,376.0
6425.596491363,357.0
6425.617213609,354.0
6425.637501295,350.0
6425.657904862,339.0
6425.678212693,334.0
6425.698647155,332.0
6425.719710718,334.0
6425.739827603,335.0
6425.760241078,348.0
6425.780554039,381.0
6425.801398289,465.0
6425.821634964,613.0
6425.84217271,775.0
6425.842315441,886.9033513782622
6425.842400832,945.1164396632824
6425.862758312,969.0
6425.883386751,970.0
6425.903342365,970.0
6425.919852237,970.0
6425.940409268,970.0
6425.960879933,970.0
6425.981496907,943.0
6426.002398567,768.0
6426.022412951,617.0
6426.042675385,494.0
6426.063256984,372.0
6426.083732466,297.0
6426.104570672,255.0
6426.12471237,257.0
6426.145624423,293.0
6426.165842833,349.0
6426.186510987,406.0
6426.206582415,453.0
6426.223199276,487.0
6426.24367355,507.0
6426.264077465,496.0
6426.28458135,478.0
6426.304887958,451.0
6426.325298234,415.0
6426.345848716,381.0
6426.366829929,354.0
6426.3872143,335.0
6426.407308462,328.0
6426.427765396,329.0
6426.448161111,334.0
6426.468865391,340.0
6426.48904573,339.0
6426.505576563,345.0
6426.526342628,378.0
6426.546510198,430.0
6426.567434305,542.0
6426.588406007,696.0
6426.588635113,782.2687926450392
6426.588745738,824.0485228582247
6426.60805171,881.0
6426.628435475,970.0
6426.64911697,970.0
6426.669339059,970.0
6426.68979726,970.0
6426.71036852,970.0
6426.731290359,970.0
6426.751252864,823.0
6426.771755916,654.0
6426.792306509,544.0
6426.812727564,415.0
6426.83003173,314.0
6426.849769597,272.0
6426.870166495,263.0
6426.891574491,287.0
6426.911403326,333.0
6426.931842325,389.0
6426.952447677,444.0
6426.972937686,481.0
6426.993356728,503.0
6427.01371054,500.0
6427.034377444,482.0
6427.055104658,456.0
6427.075106909,431.0
6427.095296604,399.0
6427.115955302,376.0
6427.132811276,354.0
6427.152626856,353.0
6427.173505947,343.0
6427.193841096,346.0
6427.214170236,350.0
6427.234652211,352.0
6427.256170483,355.0
6427.275625626,378.0
6427.296059569,460.0
6427.316934323,595.0
6427.337191821,756.0
6427.337665918,867.1382418811421
6427.337738596,926.1048690656055
6427.357467692,954.0
6427.378003853,970.0
6427.398642129,970.0
6427.419222031,970.0
6427.439430351,970.0
6427.455838676,970.0
6427.476476374,970.0
6427.496703257,793.0
6427.517471931,622.0
6427.53807186,490.0
6427.558511295,362.0
6427.578867335,277.0
6427.599374992,232.0
6427.6196183,245.0
6427.640782573,289.0
6427.660848703,362.0
6427.681217801,428.0
6427.701453003,475.0
6427.722506012,503.0
6427.742415116,510.0
6427.758827688,502.0
6427.779533095,493.0
6427.799793225,457.0
6427.82035846,409.0
6427.840961937,366.0
6427.861238655,341.0
6427.881989819,331.0
6427.902521134,325.0
6427.922832186,329.0
6427.943327132,340.0
6427.963654519,346.0
6427.984375714,348.0
6428.005196264,348.0
6428.025112284,366.0
6428.041677766,430.0
6428.062391741,600.0
6428.082635622,762.0
6428.082733479,871.4650275413222
6428.087114733,932.970755295874
6428.104124102,961.0
6428.123430992,970.0
6428.144056277,970.0
6428.164603611,970.0
6428.184781187,970.0
6428.205473413,970.0
6428.225988165,970.0
6428.246552163,929.0
6428.267404779,734.0
6428.287312874,584.0
6428.307851818,440.0
6428.328443315,332.0
6428.348871089,269.0
6428.364944248,249.0
6428.38600806,290.0
6428.405992439,339.0
6428.426498812,393.0
6428.447225716,451.0
6428.467878528,486.0
6428.487961731,503.0
6428.508287199,499.0
6428.528978941,476.0
6428.549498261,447.0
6428.57018996,414.0
6428.590296317,383.0
6428.610984658,356.0
6428.631320018,342.0
6428.652313251,333.0
6428.668095446,335.0
6428.688603834,346.0
6428.709137618,348.0
6428.729516555,349.0
6428.749967773,346.0
6428.77047754,352.0
6428.79114405,400.0
6428.811383519,520.0
6428.83219615,704.0
6428.832301002,811.1007675539582
6428.832394867,857.1398267564966
6428.852826096,902.0
6428.872949619,970.0
6428.893577343,970.0
6428.914098901,970.0
6428.934546472,970.0
6428.955059618,971.0
6428.975404814,970.0
6428.991720996,970.0
6429.012114668,791.0
6429.032629574,622.0
6429.053372977,480.0
6429.074055732,355.0
6429.094320293,276.0
6429.114743079,243.0
6429.135487037,253.0
6429.15551489,294.0
6429.176671287,350.0
6429.196689858,416.0
6429.217000722,460.0
6429.237345833,487.0
6429.257807081,494.0
6429.278575689,486.0
6429.294938735,462.0
6429.315394762,433.0
6429.335640294,391.0
6429.356160965,356.0
6429.376958288,331.0
6429.397250364,317.0
6429.418166764,315.0
6429.438066298,318.0
6429.458551017,323.0
6429.479226525,329.0
6429.499752292,335.0
6429.5201162,338.0
6429.540420529,351.0
6429.560875063,404.0
6429.577557609,520.0
6429.597876137,714.0
6429.60249193,825.5173403861685
6429.602654589,868.2517627695634
6429.61824331,906.0
6429.638759007,970.0
6429.659227951,970.0
6429.679721179,970.0
6429.70064154,970.0
6429.720643067,970.0
6429.741322867,970.0
6429.76159809,942.0
6429.782187109,750.0
6429.802591062,590.0
6429.823395633,448.0
6429.843957747,327.0
6429.864333014,256.0
6429.884418064,233.0
6429.901106629,252.0
6429.92184027,315.0
6429.942039397,381.0
6429.96243856,448.0
6429.983718303,486.0
6430.003282448,518.0
6430.023989164,512.0
6430.044667784,495.0
6430.064960163,453.0
6430.08517925,421.0
6430.106062102,387.0
6430.126462586,359.0
6430.146725627,339.0
6430.167134849,331.0
6430.187560194,327.0
6430.204359462,329.0
6430.224493315,343.0
6430.245243862,348.0
6430.265594893,350.0
6430.287107281,363.0
6430.306379517,414.0
6430.327117782,527.0
6430.347365129,694.0
6430.347468034,808.9856350218136
6430.347565421,872.7679635662078
6430.368431438,921.0
6430.388301651,970.0
6430.408743296,970.0
6430.429499628,970.0
6430.44996992,970.0
6430.470440817,970.0
6430.490644965,970.0
6430.511459576,970.0
6430.52751268,802.0
6430.548067866,627.0
6430.569022271,491.0
6430.589006752,359.0
6430.609699365,273.0
6430.630011628,233.0
6430.651002346,241.0
6430.670962673,284.0
6430.691581359,346.0
6430.711866674,409.0
6430.732655274,460.0
6430.753418984,494.0
6430.773287432,495.0
6430.793960794,478.0
6430.814148487,446.0
6430.831051128,417.0
6430.851415643,393.0
6430.871584591,362.0
6430.892072721,335.0
6430.91275816,315.0
6430.933019652,307.0
6430.953464432,311.0
6430.974059825,314.0
6430.99468576,324.0
6431.016205784,336.0
6431.03543714,363.0
6431.056672295,438.0
6431.076351165,581.0
6431.097118045,750.0
6431.097299311,871.4864071154677
6431.098144749,939.5019723361705
6431.117291627,970.0
6431.137662203,971.0
6431.155027134,970.0
6431.174738647,970.0
6431.195374951,970.0
6431.215925157,970.0
6431.236639648,970.0
6431.256589541,970.0
6431.277181284,791.0
6431.297573572,612.0
6431.318539014,450.0
6431.339032166,323.0
6431.359371716,247.0
6431.379526102,214.0
6431.400534175,226.0
6431.420529683,272.0
6431.436991542,335.0
6431.457465544,407.0
6431.477951047,452.0
6431.498223248,478.0
6431.519420978,480.0
6431.539310803,464.0
6431.559695992,433.0
6431.581157385,395.0
6431.600815993,366.0
6431.621092755,342.0
6431.642099181,323.0
6431.662248316,312.0
6431.682757179,308.0
6431.703749648,308.0
6431.723511255,319.0
6431.740122803,320.0
6431.76048789,333.0
6431.781105991,366.0
6431.801733248,464.0
6431.822463603,635.0
6431.822936857,710.9895323905986
6431.823024108,735.4143283225721
6431.842275197,814.0
6431.863018126,970.0
6431.883573422,970.0
6431.903802959,970.0
6431.925090312,970.0
6431.944989849,970.0
6431.965160814,970.0
6431.985765018,970.0
6432.006606036,849.0
6432.026656364,661.0
6432.046978379,517.0
6432.063402705,370.0
6432.083963069,272.0
6432.104995564,225.0
6432.125239477,227.0
6432.145546895,265.0
6432.166106955,325.0
6432.187102199,392.0
6432.207034503,443.0
6432.227266465,480.0
6432.248086203,494.0
6432.268512934,487.0
6432.288696302,466.0
6432.309244614,425.0
6432.329939933,387.0
6432.350227316,354.0
6432.366514869,335.0
6432.387227662,334.0
6432.407613732,331.0
6432.428370338,327.0
6432.44868579,320.0
6432.469614553,328.0
6432.489704831,392.0
6432.510225681,527.0
6432.530695419,716.0
6432.531259343,838.2279226726556
6432.531379851,897.6306812274927
6432.551427929,934.0
6432.571487952,970.0
6432.592551133,970.0
6432.6124949,970.0
6432.632727,970.0
6432.653702406,970.0
6432.673766976,970.0
6432.690981317,970.0
6432.710592086,834.0
6432.731058493,637.0
6432.751908939,492.0
6432.77230146,353.0
6432.792511024,260.0
6432.813091173,224.0
6432.833684789,232.0
6432.854458621,283.0
6432.874414984,348.0
6432.895072205,408.0
6432.915357294,461.0
6432.935969754,483.0
6432.956448548,478.0
6432.973151762,460.0
6432.993381084,435.0
6433.013816746,390.0
6433.034075235,360.0
6433.055041322,333.0
